,dataset_id,dataset_name,genders,development_stage,ethnicity,cell_type,cell_type_ontology_id,organ/tissue,total_cell_count,doi_title_is_same_as_dataset_title,doi_id,doi_url,doi_dataset_title,is_primary_data,disease,collection_id,collection_name
62,f7c1c579-2dc0-47e2-ba19-8165c5a0e353,Survey of human embryonic development,female | male,10th week post-fertilization human stage | 12th week post-fertilization human stage | 13th week post-fertilization human stage | 14th week post-fertilization human stage | 15th week post-fertilization human stage | 16th week post-fertilization human stage | 17th week post-fertilization human stage | 18th week post-fertilization human stage,unknown,Muller cell | Purkinje cell | Schwann cell | acinar cell | amacrine cell | astrocyte | bipolar neuron | blood vessel endothelial cell | brush cell | cardiac muscle cell | cell of skeletal muscle | chorionic trophoblast cell | chromaffin cell | ciliated epithelial cell | corneal epithelial cell | cortical cell of adrenal gland | dermis microvascular lymphatic vessel endothelial cell | endocardial cell | endocrine cell | endothelial cell of lymphatic vessel | endothelial cell of vascular tree | enteric neuron | epicardial adipocyte | epithelial cell of lower respiratory tract | epithelial cell of thymus | erythroblast | excitatory neuron | extravillous trophoblast | ganglion interneuron | glial cell | goblet cell | granule cell | hematopoietic cell | hematopoietic stem cell | hepatic stellate cell | hepatoblast | inhibitory interneuron | inhibitory neuron | innate lymphoid cell | intestinal epithelial cell | lens fiber cell | macroglial cell | megakaryocyte | mesangial cell | mesothelial cell | microglial cell | myeloid cell | native cell | neuroendocrine cell | neuron | neuron associated cell (sensu Vertebrata) | neuronal brush cell | oligodendrocyte | pancreatic ductal cell | photoreceptor cell | professional antigen presenting cell | regular atrial cardiac myocyte | retina horizontal cell | retinal ganglion cell | retinal pigment epithelial cell | skeletal muscle satellite cell | smooth muscle cell | squamous epithelial cell | stellate neuron | stromal cell | sympathetic neuron | syncytiotrophoblast cell | taste receptor cell | thymocyte | trophoblast giant cell | ventricular cardiac muscle cell | visceromotor neuron,CL:0011107 | CL:0000121 | CL:0002573 | CL:0000622 | CL:0000561 | CL:0000127 | CL:0000103 | CL:0000071 | CL:0002204 | CL:0000746 | CL:0000188 | CL:0011101 | CL:0000166 | CL:0000067 | CL:0000575 | CL:0002097 | CL:2000041 | CL:0002350 | CL:0000163 | CL:0002138 | CL:0002139 | CL:0007011 | CL:1000309 | CL:0002632 | CL:0002293 | CL:0000765 | CL:0008030 | CL:0008036 | CL:0000397 | CL:0000125 | CL:0000160 | CL:0000120 | CL:0000988 | CL:0000037 | CL:0000632 | CL:0005026 | CL:0000498 | CL:0008029 | CL:0001065 | CL:0002563 | CL:0011004 | CL:0000126 | CL:0000556 | CL:0000650 | CL:0000077 | CL:0000129 | CL:0000763 | CL:0000003 | CL:0000165 | CL:0000540 | CL:0000123 | CL:0000555 | CL:0000128 | CL:0002079 | CL:0000210 | CL:0000145 | CL:0002129 | CL:0000745 | CL:0000740 | CL:0002586 | CL:0000594 | CL:0000192 | CL:0000076 | CL:0000122 | CL:0000499 | CL:0011103 | CL:0000525 | CL:0000209 | CL:0000893 | CL:0002488 | CL:2000046 | CL:0005025,adrenal gland | cerebellum | eye | heart | intestine | kidney | liver | lung | muscle organ | pancreas | placenta | spleen | stomach | telencephalon | thymus,4062980,False,10.1126/science.365.6451.337-b,http://dx.doi.org/10.1126/science.365.6451.337-b,Epigenetics of human embryonic development,PRIMARY,normal | trisomy 18,c114c20f-1ef4-49a5-9c2e-d965787fb90c,A human cell atlas of fetal gene expression
63,fa27492b-82ff-4ab7-ac61-0e2b184eee67,Survey of human embryonic development (1 million cells subset),female | male,10th week post-fertilization human stage | 12th week post-fertilization human stage | 13th week post-fertilization human stage | 14th week post-fertilization human stage | 15th week post-fertilization human stage | 16th week post-fertilization human stage | 17th week post-fertilization human stage | 18th week post-fertilization human stage,unknown,Muller cell | Purkinje cell | Schwann cell | acinar cell | amacrine cell | astrocyte | bipolar neuron | blood vessel endothelial cell | brush cell | cardiac muscle cell | cell of skeletal muscle | chorionic trophoblast cell | chromaffin cell | ciliated epithelial cell | corneal epithelial cell | cortical cell of adrenal gland | dermis microvascular lymphatic vessel endothelial cell | endocardial cell | endocrine cell | endothelial cell of lymphatic vessel | endothelial cell of vascular tree | enteric neuron | epicardial adipocyte | epithelial cell of lower respiratory tract | epithelial cell of thymus | erythroblast | excitatory neuron | extravillous trophoblast | ganglion interneuron | glial cell | goblet cell | granule cell | hematopoietic cell | hematopoietic stem cell | hepatic stellate cell | hepatoblast | inhibitory interneuron | inhibitory neuron | innate lymphoid cell | intestinal epithelial cell | lens fiber cell | macroglial cell | megakaryocyte | mesangial cell | mesothelial cell | microglial cell | myeloid cell | native cell | neuroendocrine cell | neuron | neuron associated cell (sensu Vertebrata) | neuronal brush cell | oligodendrocyte | pancreatic ductal cell | photoreceptor cell | professional antigen presenting cell | regular atrial cardiac myocyte | retina horizontal cell | retinal ganglion cell | retinal pigment epithelial cell | skeletal muscle satellite cell | smooth muscle cell | squamous epithelial cell | stellate neuron | stromal cell | sympathetic neuron | syncytiotrophoblast cell | taste receptor cell | thymocyte | trophoblast giant cell | ventricular cardiac muscle cell | visceromotor neuron,CL:0011107 | CL:0000121 | CL:0002573 | CL:0000622 | CL:0000561 | CL:0000127 | CL:0000103 | CL:0000071 | CL:0002204 | CL:0000746 | CL:0000188 | CL:0011101 | CL:0000166 | CL:0000067 | CL:0000575 | CL:0002097 | CL:2000041 | CL:0002350 | CL:0000163 | CL:0002138 | CL:0002139 | CL:0007011 | CL:1000309 | CL:0002632 | CL:0002293 | CL:0000765 | CL:0008030 | CL:0008036 | CL:0000397 | CL:0000125 | CL:0000160 | CL:0000120 | CL:0000988 | CL:0000037 | CL:0000632 | CL:0005026 | CL:0000498 | CL:0008029 | CL:0001065 | CL:0002563 | CL:0011004 | CL:0000126 | CL:0000556 | CL:0000650 | CL:0000077 | CL:0000129 | CL:0000763 | CL:0000003 | CL:0000165 | CL:0000540 | CL:0000123 | CL:0000555 | CL:0000128 | CL:0002079 | CL:0000210 | CL:0000145 | CL:0002129 | CL:0000745 | CL:0000740 | CL:0002586 | CL:0000594 | CL:0000192 | CL:0000076 | CL:0000122 | CL:0000499 | CL:0011103 | CL:0000525 | CL:0000209 | CL:0000893 | CL:0002488 | CL:2000046 | CL:0005025,adrenal gland | cerebellum | eye | heart | intestine | kidney | liver | lung | muscle organ | pancreas | placenta | spleen | stomach | telencephalon | thymus,1001288,False,10.1038/stemcells.2007.35,http://dx.doi.org/10.1038/stemcells.2007.35,California awards $50 million for labs culturing human embryonic stem cells,SECONDARY,normal | trisomy 18,c114c20f-1ef4-49a5-9c2e-d965787fb90c,A human cell atlas of fetal gene expression
64,59b69042-47c2-47fd-ad03-d21beb99818f,Individual Single-Cell RNA-seq PBMC Data from Arunachalam et al.,female | male,38-year-old human stage | 47-year-old human stage | 48-year-old human stage | 53-year-old human stage | 59-year-old human stage | 60-year-old human stage | 68-year-old human stage | 70-year-old human stage | 75-year-old human stage | 80 year-old and over human stage | 84-year-old human stage,African American | European,"CD16-negative, CD56-bright natural killer cell, human | CD4-positive, alpha-beta cytotoxic T cell | activated CD4-positive, alpha-beta T cell, human | activated CD8-positive, alpha-beta T cell, human | central memory CD4-positive, alpha-beta T cell | classical monocyte | conventional dendritic cell | effector memory CD8-positive, alpha-beta T cell | erythrocyte | hematopoietic stem cell | immature neutrophil | lymphocyte | memory B cell | mucosal invariant T cell | naive B cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | natural killer cell | neutrophil | non-classical monocyte | plasmablast | plasmacytoid dendritic cell, human | platelet | regulatory T cell | transitional stage B cell",CL:0000938 | CL:0000934 | CL:0001043 | CL:0001049 | CL:0000904 | CL:0000860 | CL:0000990 | CL:0000913 | CL:0000232 | CL:0000037 | CL:0000776 | CL:0000542 | CL:0000787 | CL:0000940 | CL:0000788 | CL:0000895 | CL:0000900 | CL:0000623 | CL:0000775 | CL:0000875 | CL:0000980 | CL:0001058 | CL:0000233 | CL:0000815 | CL:0000818,blood,49139,False,10.1101/2021.05.10.443350,http://dx.doi.org/10.1101/2021.05.10.443350,Individual Level Differential Expression Analysis for Single Cell RNA-seq data,PRIMARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
65,5e717147-0f75-4de1-8bd2-6fda01b8d75f,Individual Single-Cell RNA-seq PBMC Data from Schulte-Schrepping et al.,female | male | unknown,65-79 year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human adult stage | human aged stage | human middle aged stage | seventh decade human stage | sixth decade human stage | third decade human stage | unknown,European | unknown,"CD16-negative, CD56-bright natural killer cell, human | central memory CD4-positive, alpha-beta T cell | classical monocyte | conventional dendritic cell | double negative thymocyte | effector memory CD8-positive, alpha-beta T cell | gamma-delta T cell | immature neutrophil | lymphocyte | memory B cell | mucosal invariant T cell | naive B cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | natural killer cell | neutrophil | non-classical monocyte | plasmablast | plasmacytoid dendritic cell, human | platelet | regulatory T cell | transitional stage B cell",CL:0000938 | CL:0000904 | CL:0000860 | CL:0000990 | CL:0002489 | CL:0000913 | CL:0000798 | CL:0000776 | CL:0000542 | CL:0000787 | CL:0000940 | CL:0000788 | CL:0000895 | CL:0000900 | CL:0000623 | CL:0000775 | CL:0000875 | CL:0000980 | CL:0001058 | CL:0000233 | CL:0000815 | CL:0000818,blood,90957,False,10.1101/2021.05.10.443350,http://dx.doi.org/10.1101/2021.05.10.443350,Individual Level Differential Expression Analysis for Single Cell RNA-seq data,PRIMARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
66,96a3f64b-0ee9-40d8-91e9-813ce38261c9,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,female | male | unknown,36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 53-year-old human stage | 54-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 65-79 year-old human stage | 67-year-old human stage | 68-year-old human stage | 70-year-old human stage | 73-year-old human stage | 75-year-old human stage | 78-year-old human stage | 80 year-old and over human stage | 82-year-old human stage | 84-year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human adult stage | human aged stage | human early adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage | third decade human stage | unknown,African American | Asian | European | unknown,"CD16-negative, CD56-bright natural killer cell, human | CD4-positive, alpha-beta cytotoxic T cell | IgA plasmablast | IgG plasmablast | activated CD4-positive, alpha-beta T cell, human | activated CD8-positive, alpha-beta T cell, human | central memory CD4-positive, alpha-beta T cell | classical monocyte | conventional dendritic cell | double negative thymocyte | effector memory CD8-positive, alpha-beta T cell | erythrocyte | gamma-delta T cell | hematopoietic stem cell | immature neutrophil | lymphocyte | memory B cell | mucosal invariant T cell | naive B cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | natural killer cell | neutrophil | non-classical monocyte | plasmablast | plasmacytoid dendritic cell, human | platelet | regulatory T cell | transitional stage B cell",CL:0000938 | CL:0000934 | CL:0000984 | CL:0000982 | CL:0001043 | CL:0001049 | CL:0000904 | CL:0000860 | CL:0000990 | CL:0002489 | CL:0000913 | CL:0000232 | CL:0000798 | CL:0000037 | CL:0000776 | CL:0000542 | CL:0000787 | CL:0000940 | CL:0000788 | CL:0000895 | CL:0000900 | CL:0000623 | CL:0000775 | CL:0000875 | CL:0000980 | CL:0001058 | CL:0000233 | CL:0000815 | CL:0000818,blood,239696,False,10.1055/a-1229-5048,http://dx.doi.org/10.1055/a-1229-5048,COVID-19 COVID-19 COVID-19 COVID-19 COVID-19 COVID-19,SECONDARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
67,4c4cd77c-8fee-4836-9145-16562a8782fe,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,female | male,38-year-old human stage | 46-year-old human stage | 54-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 67-year-old human stage | 73-year-old human stage | 82-year-old human stage,unknown,"CD16-negative, CD56-bright natural killer cell, human | CD4-positive, alpha-beta cytotoxic T cell | central memory CD4-positive, alpha-beta T cell | classical monocyte | conventional dendritic cell | effector memory CD8-positive, alpha-beta T cell | erythrocyte | gamma-delta T cell | hematopoietic stem cell | immature neutrophil | lymphocyte | memory B cell | mucosal invariant T cell | naive B cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | natural killer cell | neutrophil | non-classical monocyte | plasmablast | plasmacytoid dendritic cell, human | platelet | regulatory T cell | transitional stage B cell",CL:0000938 | CL:0000934 | CL:0000904 | CL:0000860 | CL:0000990 | CL:0000913 | CL:0000232 | CL:0000798 | CL:0000037 | CL:0000776 | CL:0000542 | CL:0000787 | CL:0000940 | CL:0000788 | CL:0000895 | CL:0000900 | CL:0000623 | CL:0000775 | CL:0000875 | CL:0000980 | CL:0001058 | CL:0000233 | CL:0000815 | CL:0000818,blood,43512,False,10.1101/2021.05.10.443350,http://dx.doi.org/10.1101/2021.05.10.443350,Individual Level Differential Expression Analysis for Single Cell RNA-seq data,PRIMARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
68,055ca631-6ffb-40de-815e-b931e10718c0,Individual Single-Cell RNA-seq PBMC Data from Wilk et al.,female | male,36-year-old human stage | 37-year-old human stage | 48-year-old human stage | 49-year-old human stage | 80 year-old and over human stage | fifth decade human stage | fourth decade human stage | human early adulthood stage | seventh decade human stage | sixth decade human stage,Asian | European | unknown,"CD16-negative, CD56-bright natural killer cell, human | IgA plasmablast | IgG plasmablast | activated CD4-positive, alpha-beta T cell, human | central memory CD4-positive, alpha-beta T cell | classical monocyte | conventional dendritic cell | double negative thymocyte | effector memory CD8-positive, alpha-beta T cell | erythrocyte | gamma-delta T cell | hematopoietic stem cell | immature neutrophil | lymphocyte | memory B cell | mucosal invariant T cell | naive B cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | natural killer cell | neutrophil | non-classical monocyte | plasmacytoid dendritic cell, human | platelet | regulatory T cell | transitional stage B cell",CL:0000938 | CL:0000984 | CL:0000982 | CL:0001043 | CL:0000904 | CL:0000860 | CL:0000990 | CL:0002489 | CL:0000913 | CL:0000232 | CL:0000798 | CL:0000037 | CL:0000776 | CL:0000542 | CL:0000787 | CL:0000940 | CL:0000788 | CL:0000895 | CL:0000900 | CL:0000623 | CL:0000775 | CL:0000875 | CL:0001058 | CL:0000233 | CL:0000815 | CL:0000818,blood,41305,False,10.1101/2021.05.10.443350,http://dx.doi.org/10.1101/2021.05.10.443350,Individual Level Differential Expression Analysis for Single Cell RNA-seq data,SECONDARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
69,bc2a7b3d-f04e-477e-96c9-9d5367d5425c,T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,female | male | unknown,36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 53-year-old human stage | 54-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 65-79 year-old human stage | 67-year-old human stage | 68-year-old human stage | 70-year-old human stage | 73-year-old human stage | 75-year-old human stage | 78-year-old human stage | 80 year-old and over human stage | 82-year-old human stage | 84-year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human aged stage | human early adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage | third decade human stage | unknown,African American | Asian | European | unknown,"CD16-negative, CD56-bright natural killer cell, human | CD4-positive, alpha-beta cytotoxic T cell | activated CD4-positive, alpha-beta T cell, human | activated CD8-positive, alpha-beta T cell, human | central memory CD4-positive, alpha-beta T cell | double negative thymocyte | effector memory CD8-positive, alpha-beta T cell | gamma-delta T cell | lymphocyte | mucosal invariant T cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | natural killer cell | regulatory T cell",CL:0000938 | CL:0000934 | CL:0001043 | CL:0001049 | CL:0000904 | CL:0002489 | CL:0000913 | CL:0000798 | CL:0000542 | CL:0000940 | CL:0000895 | CL:0000900 | CL:0000623 | CL:0000815,blood,109995,False,10.3389/fphar.2020.01309,http://dx.doi.org/10.3389/fphar.2020.01309,Harnessing Memory NK Cell to Protect Against COVID-19,SECONDARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
70,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,female | male | unknown,36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 53-year-old human stage | 54-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 65-79 year-old human stage | 67-year-old human stage | 68-year-old human stage | 70-year-old human stage | 73-year-old human stage | 75-year-old human stage | 78-year-old human stage | 80 year-old and over human stage | 82-year-old human stage | 84-year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human adult stage | human aged stage | human early adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage | third decade human stage | unknown,African American | Asian | European | unknown,IgA plasmablast | IgG plasmablast | memory B cell | naive B cell | plasmablast | transitional stage B cell,CL:0000984 | CL:0000982 | CL:0000787 | CL:0000788 | CL:0000980 | CL:0000818,blood,20000,False,10.1038/s41392-021-00526-2,http://dx.doi.org/10.1038/s41392-021-00526-2,Dynamic blood single-cell immune responses in patients with COVID-19,SECONDARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
71,db0752b9-f20e-40b8-8997-992f3ae0bb2e,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,female | male | unknown,36-year-old human stage | 37-year-old human stage | 38-year-old human stage | 39-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 53-year-old human stage | 54-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 65-79 year-old human stage | 67-year-old human stage | 68-year-old human stage | 70-year-old human stage | 73-year-old human stage | 75-year-old human stage | 78-year-old human stage | 80 year-old and over human stage | 82-year-old human stage | 84-year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human adult stage | human aged stage | human early adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage | third decade human stage | unknown,African American | Asian | European | unknown,classical monocyte,CL:0000860,blood,55348,False,10.1038/s41591-020-01159-8,http://dx.doi.org/10.1038/s41591-020-01159-8,COVID-19 clusters,SECONDARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
72,e763ed0d-0e5a-4b8e-9514-6da3d9e47956,Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,female | male | unknown,36-year-old human stage | 38-year-old human stage | 39-year-old human stage | 46-year-old human stage | 47-year-old human stage | 48-year-old human stage | 49-year-old human stage | 53-year-old human stage | 54-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 65-79 year-old human stage | 67-year-old human stage | 68-year-old human stage | 70-year-old human stage | 73-year-old human stage | 75-year-old human stage | 78-year-old human stage | 80 year-old and over human stage | 82-year-old human stage | 84-year-old human stage | eighth decade human stage | fifth decade human stage | fourth decade human stage | human adult stage | human aged stage | human early adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage | third decade human stage | unknown,African American | European | unknown,platelet,CL:0000233,blood,7274,False,10.1038/s41591-020-01159-8,http://dx.doi.org/10.1038/s41591-020-01159-8,COVID-19 clusters,SECONDARY,COVID-19 | normal,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses
73,13a027de-ea3e-432b-9a5e-6bc7048498fc,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - ATACseq,female | male,50-year-old human stage | 52-year-old human stage | 54-year-old human stage | 61-year-old human stage | 62-year-old human stage,European | Hispanic or Latin American,connective tissue cell | epithelial cell of proximal tubule | glomerular visceral epithelial cell | kidney capillary endothelial cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | kidney proximal straight tubule epithelial cell | leukocyte | parietal epithelial cell | renal alpha-intercalated cell | renal beta-intercalated cell | renal principal cell,CL:0002320 | CL:0002306 | CL:0000653 | CL:1000892 | CL:1000768 | CL:1000849 | CL:1001106 | CL:1000838 | CL:1000839 | CL:0000738 | CL:1000452 | CL:0005011 | CL:0002201 | CL:0005009,cortex of kidney,27034,False,10.1101/2020.06.14.151167,http://dx.doi.org/10.1101/2020.06.14.151167,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney,PRIMARY,normal,9b02383a-9358-4f0f-9795-a891ec523bcc,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney
74,9df60c57-fdf3-4e93-828e-fe9303f20438,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney - RNAseq,female | male,50-year-old human stage | 52-year-old human stage | 54-year-old human stage | 61-year-old human stage | 62-year-old human stage,European | Hispanic or Latin American,epithelial cell of proximal tubule | fibroblast | glomerular visceral epithelial cell | kidney capillary endothelial cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | mesangial cell | parietal epithelial cell | renal alpha-intercalated cell | renal beta-intercalated cell | renal principal cell,CL:0002306 | CL:0000057 | CL:0000653 | CL:1000892 | CL:1000768 | CL:1000849 | CL:1001106 | CL:0000738 | CL:0000650 | CL:1000452 | CL:0005011 | CL:0002201 | CL:0005009,cortex of kidney,19985,False,10.1101/2020.06.14.151167,http://dx.doi.org/10.1101/2020.06.14.151167,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney,PRIMARY,normal,9b02383a-9358-4f0f-9795-a891ec523bcc,Single cell transcriptional and chromatin accessibility profiling redefine cellular heterogeneity in the adult human kidney
75,456e8b9b-f872-488b-871d-94534090a865,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,female | male,36-year-old human stage | 37-year-old human stage | 48-year-old human stage | 49-year-old human stage | 80 year-old and over human stage | fifth decade human stage | fourth decade human stage | human early adulthood stage | seventh decade human stage | sixth decade human stage,Asian | European | unknown,"B cell | CD14-positive monocyte | CD4-positive, alpha-beta T cell | CD4-positive, alpha-beta memory T cell | CD8-positive, alpha-beta memory T cell | IgA plasmablast | IgG plasmablast | class switched memory B cell | conventional dendritic cell | effector CD8-positive, alpha-beta T cell | erythrocyte | gamma-delta T cell | granulocyte | monocyte | naive T cell | natural killer cell | neutrophil | plasmacytoid dendritic cell | platelet",CL:0000236 | CL:0001054 | CL:0000624 | CL:0000897 | CL:0000909 | CL:0000984 | CL:0000982 | CL:0000972 | CL:0000990 | CL:0001050 | CL:0000232 | CL:0000798 | CL:0000094 | CL:0000576 | CL:0000898 | CL:0000623 | CL:0000775 | CL:0000784 | CL:0000233,blood,44721,False,10.47191/ijcsrr/v3-i10-03,http://dx.doi.org/10.47191/ijcsrr/v3-i10-03,Immune Response to SARS-CoV-2 Infection,PRIMARY,COVID-19 | normal,a72afd53-ab92-4511-88da-252fb0e26b9a,Single-cell atlas of peripheral immune response to SARS-CoV-2 infection
76,2adb1f8a-a6b1-4909-8ee8-484814e2d4bf,Construction of a human cell landscape at single-cell level,female | male | unknown,10th week post-fertilization human stage | 11th week post-fertilization human stage | 12th week post-fertilization human stage | 13th week post-fertilization human stage | 14th week post-fertilization human stage | 21-year-old human stage | 23-year-old human stage | 25-year-old human stage | 26th week post-fertilization human stage | 27-year-old human stage | 30-year-old human stage | 32-year-old human stage | 34-year-old human stage | 36-year-old human stage | 41-year-old human stage | 43-year-old human stage | 45-year-old human stage | 46-year-old human stage | 47-year-old human stage | 49-year-old human stage | 51-year-old human stage | 52-year-old human stage | 55-year-old human stage | 56-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 62-year-old human stage | 63-year-old human stage | 64-year-old human stage | 66-year-old human stage | 83-year-old human stage | embryonic human stage | newborn human stage | unknown,Han Chinese,B cell | Sertoli cell | T cell | acinar cell | alternatively activated macrophage | astrocyte | basal cell | cell of skeletal muscle | chondrocyte | cord blood hematopoietic stem cell | dendritic cell | embryonic stem cell | endocrine cell | endothelial cell | enterocyte | epithelial cell | epithelial cell of exocrine pancreas | epithelial cell of proximal tubule | erythroid lineage cell | erythroid progenitor cell | fibroblast | goblet cell | inflammatory cell | kidney loop of Henle epithelial cell | macrophage | mast cell | mesenchymal stem cell | mesothelial cell | monocyte | myeloid cell | neuron | neutrophil | oligodendrocyte | peptic cell | plasma cell | primordial germ cell | professional antigen presenting cell | renal intercalated cell | smooth muscle cell | stratified epithelial cell | stromal cell | thyroid follicular cell | type II pneumocyte | ventricular cardiac muscle cell,CL:0000236 | CL:0000216 | CL:0000084 | CL:0000622 | CL:0000890 | CL:0000127 | CL:0000646 | CL:0000188 | CL:0000138 | CL:2000095 | CL:0000451 | CL:0002322 | CL:0000163 | CL:0000115 | CL:0000584 | CL:0000066 | CL:1001433 | CL:0002306 | CL:0000764 | CL:0000038 | CL:0000057 | CL:0000160 | CL:0009002 | CL:1000909 | CL:0000235 | CL:0000097 | CL:0000134 | CL:0000077 | CL:0000576 | CL:0000763 | CL:0000540 | CL:0000775 | CL:0000128 | CL:0000155 | CL:0000786 | CL:0000670 | CL:0000145 | CL:0005010 | CL:0000192 | CL:0000079 | CL:0000499 | CL:0002258 | CL:0002063 | CL:2000046,adipose tissue | adrenal gland | artery | ascending colon | bladder organ | blood | bone marrow | brain | cerebellum | chorionic villus | duodenum | embryonic stem cell (cell culture) | esophagus | eye | fallopian tube | gall bladder | heart | ileum | intestine | jejunum | kidney | liver | lung | muscle organ | omentum | ovary | pancreas | placenta | pleura | prostate gland | rectum | rib | sigmoid colon | skin of body | spinal cord | spleen | stomach | temporal lobe | testis | thymus | thyroid gland | trachea | transverse colon | umbilical cord blood | ureter | uterine cervix | uterus | vault of skull | vermiform appendix,599926,True,10.1038/s41586-020-2157-4,http://dx.doi.org/10.1038/s41586-020-2157-4,Construction of a human cell landscape at single-cell level,PRIMARY,normal,38833785-fac5-48fd-944a-0f62a4c23ed1,Construction of a human cell landscape at single-cell level
